customer_id,product_id,sale_month,sale_year,unit_return,product_rate,total_return_amount
5002,8406,April,2025,1,92,92
5002,8407,April,2025,1,127.5,127.5
5002,8457,April,2025,3,61.2,183.6
5002,8467,April,2025,1,333.2,333.2
5002,8510,April,2025,3,599.15,1797.45
5002,8603,April,2025,16,51.85,829.6
5002,8664,April,2025,1,63.75,63.75
5002,9001,April,2025,3,55.25,165.75
5003,8457,April,2025,3,61.2,183.6
5003,8512,April,2025,1,104.55,104.55
5003,8534,April,2025,2,102,204
5003,8974,April,2025,2,119,238
5003,8980,April,2025,1,93.5,93.5
5003,9001,April,2025,1,55.25,55.25
5004,8406,April,2025,1,92,92
5004,8413,April,2025,1,95.17,95.17
5004,8512,April,2025,1,104.55,104.55
5004,8633,April,2025,1,79.81,79.81
5004,8673,April,2025,1,41.34,41.34
5005,25,April,2025,1,118.15,118.15
5006,8457,April,2025,3,61.2,183.6
5006,8603,April,2025,2,51.85,103.7
5006,8974,April,2025,1,119,119
5006,8980,April,2025,1,93.5,93.5
5007,3,April,2025,1,324.7,324.7
5007,8664,April,2025,2,63.75,127.5
5007,8974,April,2025,1,119,119
5007,9001,April,2025,1,55.25,55.25
5009,3,April,2025,1,324.7,324.7
5009,25,April,2025,7,118.15,827.05
5009,8485,April,2025,1,93.5,93.5
5009,8603,April,2025,1,51.85,51.85
5009,8664,April,2025,2,63.75,127.5
5009,8974,April,2025,2,119,238
5009,8980,April,2025,2,93.5,187
5012,8457,April,2025,3,61.2,183.6
5012,8467,April,2025,3,333.2,999.6
5012,8512,April,2025,2,104.55,209.1
5012,8603,April,2025,2,51.85,103.7
5014,3,April,2025,1,324.7,324.7
5014,23,April,2025,1,79.67,79.67
5014,25,April,2025,16,118.15,1890.4
5014,8467,April,2025,1,333.2,333.2
5014,8527,April,2025,1,29.75,29.75
5014,8534,April,2025,1,102,102
5014,8605,April,2025,1,74.35,74.35
5014,8664,April,2025,1,63.75,63.75
5014,8673,April,2025,1,41.34,41.34
5019,8457,April,2025,7,61.2,428.4
5026,8457,April,2025,9,61.2,550.8
5026,8534,April,2025,2,102,204
5026,8603,April,2025,5,51.85,259.25
5026,8673,April,2025,2,41.34,82.68
5027,8605,April,2025,3,74.35,223.05
5027,8673,April,2025,1,41.34,41.34
5028,8474,April,2025,2,125.65,251.3
5028,8901,April,2025,1,187,187
5029,25,April,2025,4,118.15,472.6
5029,44,April,2025,1,90.94,90.94
5029,8164,April,2025,1,119,119
5029,8457,April,2025,2,61.2,122.4
5029,8527,April,2025,2,29.75,59.5
5029,8534,April,2025,1,102,102
5029,8594,April,2025,1,228.02,228.02
5029,8673,April,2025,1,41.34,41.34
5029,8974,April,2025,1,119,119
5029,9065,April,2025,1,99.45,99.45
5031,25,April,2025,1,118.15,118.15
5031,49,April,2025,2,72.25,144.5
5031,8164,April,2025,1,119,119
5031,8406,April,2025,3,92,276
5031,8407,April,2025,7,127.5,892.5
5031,8413,April,2025,2,95.17,190.34
5031,8457,April,2025,1,61.2,61.2
5031,8474,April,2025,1,125.65,125.65
5031,8485,April,2025,3,93.5,280.5
5031,8527,April,2025,2,29.75,59.5
5031,8534,April,2025,1,102,102
5031,8664,April,2025,1,63.75,63.75
5031,8673,April,2025,1,41.34,41.34
5031,8800,April,2025,1,59.5,59.5
5031,8815,April,2025,2,101.88,203.76
5031,8975,April,2025,2,34,68
5032,8164,April,2025,2,119,238
5032,8474,April,2025,1,125.65,125.65
5032,8512,April,2025,1,104.55,104.55
5032,8527,April,2025,1,29.75,29.75
5032,8633,April,2025,3,79.81,239.43
5032,9001,April,2025,1,55.25,55.25
5035,25,April,2025,45,118.15,5316.75
5035,8164,April,2025,3,119,357
5035,8407,April,2025,1,127.5,127.5
5035,8457,April,2025,1,61.2,61.2
5035,8510,April,2025,1,599.15,599.15
5035,8620,April,2025,2,144.5,289
5035,8664,April,2025,1,63.75,63.75
5035,8974,April,2025,1,119,119
5035,8975,April,2025,1,34,34
5035,8986,April,2025,2,93.5,187
5038,8164,April,2025,2,119,238
5038,8406,April,2025,1,92,92
5038,8467,April,2025,1,333.2,333.2
5038,8605,April,2025,1,74.35,74.35
5038,8974,April,2025,2,119,238
5038,9001,April,2025,4,55.25,221
5039,25,April,2025,3,118.15,354.45
5039,44,April,2025,1,90.94,90.94
5039,8164,April,2025,4,119,476
5039,8457,April,2025,6,61.2,367.2
5039,8474,April,2025,6,125.65,753.9
5039,8594,April,2025,3,228.02,684.06
5039,8605,April,2025,1,74.35,74.35
5039,8800,April,2025,2,59.5,119
5039,8974,April,2025,1,119,119
5039,8980,April,2025,1,93.5,93.5
5039,8981,April,2025,1,85,85
5041,25,April,2025,2,118.15,236.3
5042,3,April,2025,1,324.7,324.7
5042,8164,April,2025,4,119,476
5042,8527,April,2025,5,29.75,148.75
5042,8534,April,2025,4,102,408
5042,8603,April,2025,3,51.85,155.55
5042,8605,April,2025,1,74.35,74.35
5042,8664,April,2025,2,63.75,127.5
5042,8673,April,2025,2,41.34,82.68
5043,8603,April,2025,1,51.85,51.85
5043,9001,April,2025,3,55.25,165.75
5044,44,April,2025,1,90.94,90.94
5044,8407,April,2025,1,127.5,127.5
5044,8485,April,2025,1,93.5,93.5
5044,8512,April,2025,1,104.55,104.55
5044,8594,April,2025,1,228.02,228.02
5044,8603,April,2025,2,51.85,103.7
5044,8664,April,2025,1,63.75,63.75
5044,8673,April,2025,2,41.34,82.68
5044,8815,April,2025,1,101.88,101.88
5044,9001,April,2025,4,55.25,221
5044,9065,April,2025,1,99.45,99.45
5048,8407,April,2025,2,127.5,255
5048,8800,April,2025,1,59.5,59.5
5048,9065,April,2025,1,99.45,99.45
5050,8605,April,2025,4,74.35,297.4
5051,25,April,2025,1,118.15,118.15
5051,44,April,2025,1,90.94,90.94
5051,8605,April,2025,1,74.35,74.35
5051,8615,April,2025,1,49.73,49.73
5051,8664,April,2025,1,63.75,63.75
5051,8815,April,2025,1,101.88,101.88
5052,8485,April,2025,1,93.5,93.5
5052,8594,April,2025,2,228.02,456.04
5052,8615,April,2025,1,49.73,49.73
5052,8620,April,2025,1,144.5,144.5
5052,8974,April,2025,1,119,119
5052,8975,April,2025,1,34,34
5052,8980,April,2025,1,93.5,93.5
5054,25,April,2025,2,118.15,236.3
5054,44,April,2025,1,90.94,90.94
5054,8527,April,2025,1,29.75,29.75
5054,8594,April,2025,1,228.02,228.02
5054,8603,April,2025,1,51.85,51.85
5054,8664,April,2025,1,63.75,63.75
5054,8673,April,2025,1,41.34,41.34
5054,8975,April,2025,1,34,34
5054,9065,April,2025,2,99.45,198.9
5056,25,April,2025,4,118.15,472.6
5056,8457,April,2025,1,61.2,61.2
5056,8485,April,2025,1,93.5,93.5
5056,9065,April,2025,1,99.45,99.45
5061,44,April,2025,1,90.94,90.94
5061,8406,April,2025,1,92,92
5061,8457,April,2025,14,61.2,856.8
5061,8512,April,2025,1,104.55,104.55
5061,8603,April,2025,4,51.85,207.4
5061,8605,April,2025,2,74.35,148.7
5061,8620,April,2025,1,144.5,144.5
5061,8664,April,2025,3,63.75,191.25
5061,8673,April,2025,5,41.34,206.7
5061,8974,April,2025,3,119,357
5061,8975,April,2025,1,34,34
5061,8980,April,2025,3,93.5,280.5
5061,9001,April,2025,3,55.25,165.75
5061,9006,April,2025,2,229.5,459
5070,8457,April,2025,1,61.2,61.2
5070,8485,April,2025,1,93.5,93.5
5070,8603,April,2025,1,51.85,51.85
5070,8673,April,2025,1,41.34,41.34
5071,3,April,2025,1,324.7,324.7
5071,25,April,2025,6,118.15,708.9
5071,49,April,2025,2,72.25,144.5
5071,8413,April,2025,2,95.17,190.34
5071,8457,April,2025,2,61.2,122.4
5071,8474,April,2025,1,125.65,125.65
5071,8485,April,2025,1,93.5,93.5
5071,8512,April,2025,1,104.55,104.55
5071,8534,April,2025,2,102,204
5071,8594,April,2025,1,228.02,228.02
5071,8620,April,2025,2,144.5,289
5071,8974,April,2025,2,119,238
5071,8975,April,2025,1,34,34
5071,8981,April,2025,1,85,85
5071,9004,April,2025,1,85,85
5076,25,April,2025,12,118.15,1417.8
5076,8164,April,2025,2,119,238
5076,8457,April,2025,1,61.2,61.2
5076,8594,April,2025,1,228.02,228.02
5076,8602,April,2025,1,362.34,362.34
5076,8664,April,2025,1,63.75,63.75
5076,8974,April,2025,1,119,119
5076,8975,April,2025,1,34,34
5076,8980,April,2025,1,93.5,93.5
5079,25,April,2025,4,118.15,472.6
5079,8457,April,2025,1,61.2,61.2
5079,8974,April,2025,1,119,119
5080,25,April,2025,1,118.15,118.15
5080,8457,April,2025,1,61.2,61.2
5080,8485,April,2025,1,93.5,93.5
5082,3,April,2025,1,324.7,324.7
5082,25,April,2025,3,118.15,354.45
5082,44,April,2025,1,90.94,90.94
5082,8164,April,2025,2,119,238
5082,8457,April,2025,1,61.2,61.2
5082,8485,April,2025,1,93.5,93.5
5082,8527,April,2025,2,29.75,59.5
5082,8534,April,2025,2,102,204
5082,8673,April,2025,1,41.34,41.34
5082,8974,April,2025,1,119,119
5082,9001,April,2025,1,55.25,55.25
5082,9012,April,2025,1,465.38,465.38
5083,44,April,2025,1,90.94,90.94
5083,8975,April,2025,1,34,34
5083,9065,April,2025,1,99.45,99.45
5089,8457,April,2025,1,61.2,61.2
5089,8603,April,2025,1,51.85,51.85
5102,8605,April,2025,1,74.35,74.35
5102,9001,April,2025,1,55.25,55.25
5103,8485,April,2025,2,93.5,187
5111,25,April,2025,2,118.15,236.3
5111,8457,April,2025,1,61.2,61.2
5111,8485,April,2025,1,93.5,93.5
5111,8514,April,2025,1,74.58,74.58
5111,8633,April,2025,1,79.81,79.81
5111,8664,April,2025,1,63.75,63.75
5111,8673,April,2025,2,41.34,82.68
5112,44,April,2025,1,90.94,90.94
5114,8467,April,2025,1,333.2,333.2
5114,8603,April,2025,4,51.85,207.4
5114,8605,April,2025,1,74.35,74.35
5114,8633,April,2025,3,79.81,239.43
5114,8673,April,2025,2,41.34,82.68
5114,9001,April,2025,3,55.25,165.75
5114,9012,April,2025,1,465.38,465.38
5115,3,April,2025,1,324.7,324.7
5115,8457,April,2025,7,61.2,428.4
5115,8467,April,2025,2,333.2,666.4
5115,8474,April,2025,3,125.65,376.95
5115,8485,April,2025,4,93.5,374
5115,8527,April,2025,1,29.75,29.75
5115,8594,April,2025,3,228.02,684.06
5115,8605,April,2025,1,74.35,74.35
5115,8615,April,2025,2,49.73,99.46
5115,8620,April,2025,2,144.5,289
5115,8868,April,2025,1,374,374
5115,9001,April,2025,15,55.25,828.75
5115,9004,April,2025,1,85,85
5115,9012,April,2025,2,465.38,930.76
5115,9066,April,2025,1,290.03,290.03
5116,25,April,2025,1,118.15,118.15
5116,8602,April,2025,1,362.34,362.34
5116,8615,April,2025,1,49.73,49.73
5116,8673,April,2025,1,41.34,41.34
5116,8974,April,2025,1,119,119
5116,9065,April,2025,3,99.45,298.35
5119,25,April,2025,1,118.15,118.15
5119,8594,April,2025,2,228.02,456.04
5119,8633,April,2025,1,79.81,79.81
5119,8664,April,2025,1,63.75,63.75
5122,25,April,2025,1,118.15,118.15
5122,8514,April,2025,1,74.58,74.58
5122,8673,April,2025,1,41.34,41.34
5122,8815,April,2025,1,101.88,101.88
5122,9001,April,2025,1,55.25,55.25
5123,8527,April,2025,1,29.75,29.75
5123,8664,April,2025,1,63.75,63.75
5123,9001,April,2025,4,55.25,221
5123,9012,April,2025,1,465.38,465.38
5124,8407,April,2025,1,127.5,127.5
5124,8457,April,2025,3,61.2,183.6
5124,8467,April,2025,2,333.2,666.4
5124,8527,April,2025,2,29.75,59.5
5124,8603,April,2025,2,51.85,103.7
5124,8605,April,2025,1,74.35,74.35
5124,8664,April,2025,2,63.75,127.5
5124,9006,April,2025,1,229.5,229.5
5125,8534,April,2025,1,102,102
5128,3,April,2025,1,324.7,324.7
5128,25,April,2025,25,118.15,2953.75
5128,44,April,2025,2,90.94,181.88
5128,8164,April,2025,4,119,476
5128,8407,April,2025,2,127.5,255
5128,8457,April,2025,21,61.2,1285.2
5128,8485,April,2025,4,93.5,374
5128,8514,April,2025,3,74.58,223.74
5128,8534,April,2025,4,102,408
5128,8594,April,2025,6,228.02,1368.12
5128,8603,April,2025,3,51.85,155.55
5128,8605,April,2025,1,74.35,74.35
5128,8664,April,2025,2,63.75,127.5
5128,8673,April,2025,2,41.34,82.68
5128,8815,April,2025,2,101.88,203.76
5128,8974,April,2025,3,119,357
5128,8980,April,2025,3,93.5,280.5
5128,9004,April,2025,1,85,85
5128,9012,April,2025,1,465.38,465.38
5128,9047,April,2025,1,212.5,212.5
5130,8457,April,2025,1,61.2,61.2
5130,8633,April,2025,1,79.81,79.81
5130,8664,April,2025,1,63.75,63.75
5130,9001,April,2025,1,55.25,55.25
5130,9065,April,2025,1,99.45,99.45
5132,8457,April,2025,15,61.2,918
5132,8467,April,2025,2,333.2,666.4
5132,8605,April,2025,2,74.35,148.7
5133,8406,April,2025,1,92,92
5133,8407,April,2025,1,127.5,127.5
5133,9001,April,2025,1,55.25,55.25
5154,3,April,2025,2,324.7,649.4
5154,25,April,2025,15,118.15,1772.25
5154,8474,April,2025,5,125.65,628.25
6012,25,April,2025,1,118.15,118.15
6012,8457,April,2025,5,61.2,306
6012,8974,April,2025,1,119,119
6012,8980,April,2025,1,93.5,93.5
6012,9001,April,2025,3,55.25,165.75
7102,8406,April,2025,1,92,92
7102,8407,April,2025,1,127.5,127.5
7102,8901,April,2025,2,187,374
7117,8974,April,2025,2,119,238
8002,8457,April,2025,3,61.2,183.6
8002,8485,April,2025,1,93.5,93.5
8002,8603,April,2025,1,51.85,51.85
8002,8620,April,2025,1,144.5,144.5
8002,8664,April,2025,1,63.75,63.75
8002,8974,April,2025,1,119,119
8004,25,April,2025,3,118.15,354.45
8004,44,April,2025,1,90.94,90.94
8004,49,April,2025,2,72.25,144.5
8004,8457,April,2025,8,61.2,489.6
8004,8485,April,2025,1,93.5,93.5
8004,8512,April,2025,1,104.55,104.55
8004,8534,April,2025,3,102,306
8004,8594,April,2025,2,228.02,456.04
8004,8603,April,2025,1,51.85,51.85
8004,8605,April,2025,1,74.35,74.35
8004,8974,April,2025,1,119,119
8004,8975,April,2025,1,34,34
8004,8980,April,2025,2,93.5,187
8004,9006,April,2025,1,229.5,229.5
8004,9047,April,2025,1,212.5,212.5
8004,9065,April,2025,1,99.45,99.45
8006,8412,April,2025,1,127.5,127.5
8006,8457,April,2025,2,61.2,122.4
8006,8534,April,2025,4,102,408
8006,8975,April,2025,1,34,34
8006,9006,April,2025,1,229.5,229.5
8007,8407,April,2025,1,127.5,127.5
8007,8457,April,2025,4,61.2,244.8
8007,8512,April,2025,1,104.55,104.55
8007,8534,April,2025,3,102,306
8007,8594,April,2025,1,228.02,228.02
8007,8603,April,2025,1,51.85,51.85
8007,9065,April,2025,1,99.45,99.45
8010,8457,April,2025,1,61.2,61.2
8012,44,April,2025,1,90.94,90.94
8012,49,April,2025,2,72.25,144.5
8012,8407,April,2025,1,127.5,127.5
8012,8412,April,2025,1,127.5,127.5
8012,8457,April,2025,5,61.2,306
8012,8474,April,2025,1,125.65,125.65
8012,8485,April,2025,1,93.5,93.5
8012,8512,April,2025,1,104.55,104.55
8012,8527,April,2025,1,29.75,29.75
8012,8534,April,2025,2,102,204
8012,8594,April,2025,2,228.02,456.04
8012,8605,April,2025,1,74.35,74.35
8012,8633,April,2025,1,79.81,79.81
8012,8664,April,2025,1,63.75,63.75
8012,8673,April,2025,1,41.34,41.34
8012,8974,April,2025,1,119,119
8012,8975,April,2025,3,34,102
8012,9065,April,2025,1,99.45,99.45
8015,25,April,2025,60,118.15,7089
8015,44,April,2025,1,90.94,90.94
8015,8474,April,2025,1,125.65,125.65
8015,8485,April,2025,1,93.5,93.5
8015,8620,April,2025,2,144.5,289
8015,9065,April,2025,3,99.45,298.35
8019,25,April,2025,1,118.15,118.15
8019,8457,April,2025,1,61.2,61.2
8020,8457,April,2025,2,61.2,122.4
8020,8534,April,2025,1,102,102
8020,8633,April,2025,1,79.81,79.81
8020,8664,April,2025,1,63.75,63.75
8020,8673,April,2025,1,41.34,41.34
8020,8974,April,2025,2,119,238
8021,8407,April,2025,1,127.5,127.5
8021,8457,April,2025,2,61.2,122.4
8021,8534,April,2025,2,102,204
8021,8594,April,2025,2,228.02,456.04
8022,25,April,2025,1,118.15,118.15
8022,8412,April,2025,1,127.5,127.5
8022,8457,April,2025,3,61.2,183.6
8022,8485,April,2025,1,93.5,93.5
8022,8534,April,2025,3,102,306
8022,8603,April,2025,1,51.85,51.85
8022,8633,April,2025,1,79.81,79.81
8023,25,April,2025,3,118.15,354.45
8023,44,April,2025,1,90.94,90.94
8023,8407,April,2025,1,127.5,127.5
8023,8457,April,2025,3,61.2,183.6
8023,8485,April,2025,1,93.5,93.5
8023,8512,April,2025,1,104.55,104.55
8023,8534,April,2025,4,102,408
8023,8673,April,2025,1,41.34,41.34
8023,8974,April,2025,1,119,119
8023,8975,April,2025,1,34,34
8023,9065,April,2025,1,99.45,99.45
8026,3,April,2025,3,324.7,974.1
8026,25,April,2025,10,118.15,1181.5
8026,8406,April,2025,1,92,92
8026,8457,April,2025,15,61.2,918
8026,8485,April,2025,5,93.5,467.5
8026,8534,April,2025,5,102,510
8026,8594,April,2025,4,228.02,912.08
8026,8620,April,2025,2,144.5,289
8026,8664,April,2025,5,63.75,318.75
8026,8673,April,2025,2,41.34,82.68
8026,8974,April,2025,4,119,476
8027,8457,April,2025,30,61.2,1836
8027,8474,April,2025,2,125.65,251.3
8027,8485,April,2025,2,93.5,187
8027,8664,April,2025,1,63.75,63.75
8027,8673,April,2025,2,41.34,82.68
8027,8974,April,2025,1,119,119
8030,3,April,2025,2,324.7,649.4
8030,8457,April,2025,15,61.2,918
8030,8467,April,2025,1,333.2,333.2
8030,8474,April,2025,4,125.65,502.6
8030,8485,April,2025,4,93.5,374
8030,8534,April,2025,4,102,408
8030,8974,April,2025,3,119,357
8030,8975,April,2025,1,34,34
8030,8980,April,2025,2,93.5,187
8030,9065,April,2025,3,99.45,298.35
8031,25,April,2025,1,118.15,118.15
8031,8457,April,2025,1,61.2,61.2
8031,8485,April,2025,1,93.5,93.5
8031,8534,April,2025,1,102,102
8031,8974,April,2025,1,119,119
8034,8407,April,2025,6,127.5,765
8034,8474,April,2025,20,125.65,2513
8034,8815,April,2025,1,101.88,101.88
8036,25,April,2025,2,118.15,236.3
8036,8457,April,2025,2,61.2,122.4
8036,8514,April,2025,1,74.58,74.58
8036,8664,April,2025,1,63.75,63.75
8036,8975,April,2025,1,34,34
8037,8485,April,2025,1,93.5,93.5
8037,8594,April,2025,1,228.02,228.02
8038,8457,April,2025,1,61.2,61.2
8043,25,April,2025,1,118.15,118.15
8043,8457,April,2025,1,61.2,61.2
8043,8512,April,2025,1,104.55,104.55
8043,8514,April,2025,1,74.58,74.58
8043,8534,April,2025,1,102,102
8043,8594,April,2025,1,228.02,228.02
8044,25,April,2025,2,118.15,236.3
8044,44,April,2025,1,90.94,90.94
8044,8534,April,2025,2,102,204
8045,8406,April,2025,1,92,92
8045,8407,April,2025,1,127.5,127.5
8045,8412,April,2025,2,127.5,255
8045,8457,April,2025,4,61.2,244.8
8045,8485,April,2025,2,93.5,187
8045,8603,April,2025,2,51.85,103.7
8045,8974,April,2025,1,119,119
8046,8164,April,2025,1,119,119
8051,8457,April,2025,1,61.2,61.2
8051,8673,April,2025,1,41.34,41.34
8051,8974,April,2025,1,119,119
8051,8975,April,2025,1,34,34
8053,3,April,2025,7,324.7,2272.9
8053,25,April,2025,45,118.15,5316.75
8053,44,April,2025,10,90.94,909.4
8053,49,April,2025,20,72.25,1445
8053,8406,April,2025,2,92,184
8053,8407,April,2025,11,127.5,1402.5
8053,8457,April,2025,105,61.2,6426
8053,8467,April,2025,7,333.2,2332.4
8053,8512,April,2025,10,104.55,1045.5
8053,8514,April,2025,30,74.58,2237.4
8053,8534,April,2025,64,102,6528
8053,8594,April,2025,11,228.02,2508.22
8053,8602,April,2025,3,362.34,1087.02
8053,8603,April,2025,21,51.85,1088.85
8053,8605,April,2025,3,74.35,223.05
8053,8620,April,2025,21,144.5,3034.5
8053,8633,April,2025,15,79.81,1197.15
8053,8664,April,2025,10,63.75,637.5
8053,8673,April,2025,1,41.34,41.34
8053,8974,April,2025,3,119,357
8053,8975,April,2025,10,34,340
8053,8980,April,2025,5,93.5,467.5
8053,8981,April,2025,10,85,850
8053,8986,April,2025,22,93.5,2057
8053,9001,April,2025,15,55.25,828.75
8053,9004,April,2025,1,85,85
8053,9006,April,2025,1,229.5,229.5
8053,9012,April,2025,12,465.38,5584.56
8053,9044,April,2025,1,442.59,442.59
8053,9047,April,2025,3,212.5,637.5
8053,9066,April,2025,2,290.03,580.06
8056,25,April,2025,2,118.15,236.3
8056,8457,April,2025,2,61.2,122.4
8056,8512,April,2025,1,104.55,104.55
8056,8534,April,2025,1,102,102
8056,8594,April,2025,2,228.02,456.04
8056,8664,April,2025,1,63.75,63.75
8058,8457,April,2025,4,61.2,244.8
8058,8534,April,2025,1,102,102
8058,8974,April,2025,1,119,119
8059,3,April,2025,2,324.7,649.4
8059,8457,April,2025,11,61.2,673.2
8059,8485,April,2025,3,93.5,280.5
8059,8534,April,2025,1,102,102
8059,8594,April,2025,1,228.02,228.02
8059,8615,April,2025,1,49.73,49.73
8059,8620,April,2025,2,144.5,289
8059,8633,April,2025,1,79.81,79.81
8059,8673,April,2025,2,41.34,82.68
8059,8800,April,2025,1,59.5,59.5
8059,8868,April,2025,1,374,374
8059,8901,April,2025,1,187,187
8059,8974,April,2025,3,119,357
8059,8980,April,2025,1,93.5,93.5
8059,8981,April,2025,1,85,85
8059,9004,April,2025,1,85,85
8059,9006,April,2025,6,229.5,1377
8059,9065,April,2025,2,99.45,198.9
8061,3,April,2025,1,324.7,324.7
8061,25,April,2025,15,118.15,1772.25
8061,49,April,2025,1,72.25,72.25
8061,8457,April,2025,7,61.2,428.4
8061,8467,April,2025,1,333.2,333.2
8061,8485,April,2025,1,93.5,93.5
8061,8594,April,2025,1,228.02,228.02
8061,8664,April,2025,2,63.75,127.5
8061,8975,April,2025,1,34,34
8062,8457,April,2025,2,61.2,122.4
8063,25,April,2025,2,118.15,236.3
8063,44,April,2025,1,90.94,90.94
8063,8406,April,2025,1,92,92
8063,8407,April,2025,1,127.5,127.5
8063,8457,April,2025,2,61.2,122.4
8063,8485,April,2025,1,93.5,93.5
8063,8974,April,2025,1,119,119
8064,3,April,2025,1,324.7,324.7
8064,44,April,2025,5,90.94,454.7
8064,8457,April,2025,16,61.2,979.2
8064,8467,April,2025,3,333.2,999.6
8064,8485,April,2025,1,93.5,93.5
8064,8514,April,2025,1,74.58,74.58
8064,8664,April,2025,3,63.75,191.25
8064,8673,April,2025,2,41.34,82.68
8064,8815,April,2025,1,101.88,101.88
8064,8974,April,2025,11,119,1309
8065,25,April,2025,30,118.15,3544.5
8065,8457,April,2025,1,61.2,61.2
8065,8485,April,2025,2,93.5,187
8065,8534,April,2025,6,102,612
8065,8633,April,2025,3,79.81,239.43
8065,8800,April,2025,1,59.5,59.5
8065,8975,April,2025,1,34,34
8065,9001,April,2025,3,55.25,165.75
8067,23,April,2025,1,79.67,79.67
8067,25,April,2025,1,118.15,118.15
8067,8457,April,2025,1,61.2,61.2
8067,8594,April,2025,1,228.02,228.02
8067,8673,April,2025,1,41.34,41.34
8070,25,April,2025,5,118.15,590.75
8070,44,April,2025,1,90.94,90.94
8070,49,April,2025,2,72.25,144.5
8070,8534,April,2025,2,102,204
8070,8594,April,2025,1,228.02,228.02
8070,8605,April,2025,1,74.35,74.35
8070,8620,April,2025,1,144.5,144.5
8070,8664,April,2025,1,63.75,63.75
8070,8974,April,2025,1,119,119
8070,8975,April,2025,2,34,68
8070,8980,April,2025,1,93.5,93.5
8070,8981,April,2025,1,85,85
8070,9001,April,2025,3,55.25,165.75
8070,9065,April,2025,2,99.45,198.9
8076,44,April,2025,1,90.94,90.94
8076,8457,April,2025,1,61.2,61.2
8076,8594,April,2025,1,228.02,228.02
8076,8974,April,2025,1,119,119
8078,25,April,2025,1,118.15,118.15
8082,3,April,2025,4,324.7,1298.8
8082,44,April,2025,2,90.94,181.88
8082,8467,April,2025,1,333.2,333.2
8082,8664,April,2025,11,63.75,701.25
8082,9012,April,2025,2,465.38,930.76
8082,9066,April,2025,1,290.03,290.03
8083,44,April,2025,1,90.94,90.94
8083,8407,April,2025,1,127.5,127.5
8083,8412,April,2025,1,127.5,127.5
8083,8457,April,2025,1,61.2,61.2
8083,8594,April,2025,1,228.02,228.02
8083,8620,April,2025,1,144.5,144.5
8083,8633,April,2025,1,79.81,79.81
8091,44,April,2025,1,90.94,90.94
8091,8407,April,2025,1,127.5,127.5
8091,8457,April,2025,3,61.2,183.6
8091,8534,April,2025,1,102,102
8091,8633,April,2025,1,79.81,79.81
8091,8673,April,2025,1,41.34,41.34
8093,8407,April,2025,1,127.5,127.5
8093,8457,April,2025,5,61.2,306
8093,8467,April,2025,1,333.2,333.2
8096,8457,April,2025,1,61.2,61.2
8098,25,April,2025,4,118.15,472.6
8098,8457,April,2025,14,61.2,856.8
8098,8467,April,2025,1,333.2,333.2
8098,8485,April,2025,2,93.5,187
8098,8534,April,2025,4,102,408
8098,8594,April,2025,2,228.02,456.04
8098,8605,April,2025,1,74.35,74.35
8098,8664,April,2025,5,63.75,318.75
8098,8673,April,2025,2,41.34,82.68
